User ID,Subscription Type,Join Date,Last Payment Date,Country,Age,Device,NumericalDate,Label
1614,Premium,27-10-22,07-07-23,Canada,46,Tablet,188,highly_interested
1615,Basic,28-10-22,06-07-23,United States,30,Smart TV,187,highly_interested
1616,Premium,01-11-22,08-07-23,United States,48,Laptop,189,highly_interested
1617,Basic,04-11-22,05-07-23,Canada,50,Tablet,186,moderate_interested
1618,Standard,05-11-22,06-07-23,United Kingdom,27,Smart TV,187,highly_interested
1619,Standard,04-11-22,07-07-23,Australia,51,Laptop,188,highly_interested
1620,Basic,05-11-22,07-07-23,Germany,38,Smartphone,188,highly_interested
1621,Premium,04-11-22,05-07-23,France,39,Laptop,186,moderate_interested
1622,Basic,05-11-22,05-07-23,Brazil,45,Smart TV,186,moderate_interested
1623,Standard,03-11-22,06-07-23,Mexico,29,Laptop,187,highly_interested
1624,Premium,31-10-22,07-07-23,Spain,35,Smartphone,188,highly_interested
1625,Basic,26-10-22,04-07-23,Italy,51,Smart TV,185,moderate_interested
1626,Premium,16-10-22,06-07-23,Spain,51,Smart TV,187,highly_interested
1627,Basic,16-10-22,07-07-23,Spain,42,Smartphone,188,highly_interested
1628,Standard,17-09-22,06-07-23,United States,48,Laptop,187,highly_interested
1629,Standard,12-09-22,04-07-23,Canada,40,Smart TV,185,moderate_interested
1630,Basic,13-09-22,07-07-23,United States,39,Smart TV,188,highly_interested
1631,Premium,09-09-22,07-07-23,United States,44,Laptop,188,highly_interested
1632,Basic,03-09-22,06-07-23,Canada,27,Laptop,187,highly_interested
1633,Standard,31-08-22,05-07-23,United Kingdom,35,Tablet,186,moderate_interested
1634,Premium,25-08-22,07-07-23,Australia,45,Smart TV,188,highly_interested
1635,Basic,15-08-22,07-07-23,Germany,33,Tablet,188,highly_interested
1636,Premium,16-08-22,07-07-23,France,32,Smart TV,188,highly_interested
1637,Basic,28-07-22,05-07-23,Brazil,51,Laptop,186,moderate_interested
1638,Standard,28-07-22,06-07-23,Mexico,40,Tablet,187,highly_interested
1639,Standard,22-07-22,06-07-23,Spain,47,Laptop,187,highly_interested
1640,Basic,19-07-22,06-07-23,Italy,42,Smart TV,187,highly_interested
1641,Premium,16-07-22,06-07-23,Spain,41,Tablet,187,highly_interested
1642,Basic,15-07-22,09-07-23,Spain,43,Tablet,190,highly_interested
1643,Standard,16-07-22,05-07-23,United States,42,Tablet,186,moderate_interested
1644,Premium,09-07-22,06-07-23,Canada,28,Smartphone,187,highly_interested
1645,Basic,07-07-22,05-07-23,United States,40,Laptop,186,moderate_interested
1646,Basic,07-07-22,09-07-23,United States,46,Tablet,190,highly_interested
1647,Basic,06-07-22,05-07-23,Canada,39,Laptop,186,moderate_interested
1648,Standard,30-06-22,06-07-23,United Kingdom,41,Smartphone,187,highly_interested
1649,Premium,27-06-22,05-07-23,Australia,30,Tablet,186,moderate_interested
1650,Basic,28-06-22,08-07-23,Germany,32,Tablet,189,highly_interested
1651,Basic,28-06-22,06-07-23,France,38,Smart TV,187,highly_interested
1652,Premium,29-06-22,08-07-23,Brazil,38,Tablet,189,highly_interested
1653,Standard,01-07-22,06-07-23,Mexico,32,Smartphone,187,highly_interested
1654,Standard,03-07-22,07-07-23,Spain,27,Tablet,188,highly_interested
1655,Basic,04-07-22,06-07-23,Italy,50,Tablet,187,highly_interested
1656,Premium,10-07-22,07-07-23,Spain,30,Smartphone,188,highly_interested
1657,Standard,23-07-22,06-07-23,Spain,49,Smartphone,187,highly_interested
1658,Basic,24-07-22,07-07-23,United States,32,Laptop,188,highly_interested
1659,Standard,26-07-22,06-07-23,Canada,35,Smartphone,187,highly_interested
1660,Premium,07-08-22,08-07-23,United States,44,Tablet,189,highly_interested
1661,Basic,10-08-22,05-07-23,United States,49,Laptop,186,moderate_interested
1662,Premium,14-08-22,06-07-23,Canada,39,Smartphone,187,highly_interested
1663,Standard,16-08-22,06-07-23,United Kingdom,38,Smartphone,187,highly_interested
1664,Basic,20-08-22,08-07-23,Australia,38,Laptop,189,highly_interested
1665,Standard,25-08-22,05-07-23,Germany,37,Smartphone,186,moderate_interested
1666,Premium,28-08-22,07-07-23,France,28,Laptop,188,highly_interested
1667,Basic,05-09-22,06-07-23,Brazil,49,Tablet,187,highly_interested
1668,Standard,08-09-22,08-07-23,Mexico,33,Tablet,189,highly_interested
1669,Premium,14-09-22,05-07-23,Spain,48,Tablet,186,moderate_interested
1670,Basic,16-09-22,06-07-23,Italy,34,Tablet,187,highly_interested
1671,Premium,19-09-22,06-07-23,Spain,39,Smartphone,187,highly_interested
1672,Basic,23-09-22,07-07-23,Spain,30,Tablet,188,highly_interested
1673,Standard,29-09-22,07-07-23,United States,37,Tablet,188,highly_interested
1674,Standard,02-10-22,06-07-23,Canada,38,Smart TV,187,highly_interested
1675,Basic,08-10-22,05-07-23,United States,42,Laptop,186,moderate_interested
1676,Premium,09-10-22,07-07-23,United States,35,Laptop,188,highly_interested
1677,Basic,11-10-22,08-07-23,Canada,30,Tablet,189,highly_interested
1678,Standard,14-10-22,09-07-23,United Kingdom,48,Smart TV,190,highly_interested
1679,Premium,16-10-22,06-07-23,Australia,48,Tablet,187,highly_interested
1680,Basic,18-10-22,07-07-23,Germany,32,Laptop,188,highly_interested
1681,Premium,22-10-22,07-07-23,France,27,Smart TV,188,highly_interested
1682,Basic,23-10-22,09-07-23,Brazil,48,Laptop,190,highly_interested
1683,Standard,26-10-22,06-07-23,Mexico,33,Laptop,187,highly_interested
1684,Standard,27-10-22,07-07-23,Spain,28,Smartphone,188,highly_interested
1685,Basic,31-10-22,07-07-23,Italy,46,Laptop,188,highly_interested
1686,Premium,01-11-22,08-07-23,Spain,40,Laptop,189,highly_interested
1687,Basic,03-11-22,05-07-23,Spain,49,Smartphone,186,moderate_interested
1688,Standard,04-11-22,06-07-23,United States,41,Tablet,187,highly_interested
1689,Premium,05-11-22,07-07-23,Canada,38,Tablet,188,highly_interested
1690,Basic,05-11-22,07-07-23,United States,42,Laptop,188,highly_interested
1691,Premium,05-11-22,05-07-23,United States,27,Smart TV,186,moderate_interested
1692,Basic,05-11-22,06-07-23,Canada,41,Tablet,187,highly_interested
1693,Standard,03-11-22,07-07-23,United Kingdom,41,Tablet,188,highly_interested
1694,Standard,27-10-22,07-07-23,Australia,49,Laptop,188,highly_interested
1695,Basic,24-10-22,04-07-23,Germany,28,Smartphone,185,moderate_interested
1696,Premium,17-10-22,07-07-23,France,44,Laptop,188,highly_interested
1697,Basic,06-10-22,07-07-23,Brazil,47,Tablet,188,highly_interested
1698,Standard,18-09-22,06-07-23,Mexico,29,Tablet,187,highly_interested
1699,Premium,17-09-22,04-07-23,Spain,31,Laptop,185,moderate_interested
1700,Basic,13-09-22,08-07-23,Italy,28,Smart TV,189,highly_interested
1701,Premium,09-09-22,07-07-23,Spain,32,Smart TV,188,highly_interested
1702,Basic,02-09-22,07-07-23,Spain,43,Smartphone,188,highly_interested
1703,Standard,01-09-22,06-07-23,United States,48,Smart TV,187,highly_interested
1704,Standard,16-08-22,07-07-23,Canada,28,Laptop,188,highly_interested
1705,Basic,17-08-22,07-07-23,United States,31,Tablet,188,highly_interested
1706,Premium,29-07-22,07-07-23,United States,47,Laptop,188,highly_interested
1707,Basic,28-07-22,06-07-23,Canada,39,Smartphone,187,highly_interested
1708,Standard,25-07-22,07-07-23,United Kingdom,35,Smartphone,188,highly_interested
1709,Premium,26-07-22,06-07-23,Australia,42,Smartphone,187,highly_interested
1710,Basic,17-07-22,07-07-23,Germany,30,Smart TV,188,highly_interested
1711,Premium,16-07-22,06-07-23,France,34,Smartphone,187,highly_interested
1712,Basic,17-07-22,09-07-23,Brazil,35,Smartphone,190,highly_interested
1713,Standard,16-07-22,06-07-23,Mexico,31,Tablet,187,highly_interested
1714,Standard,16-07-22,07-07-23,Spain,36,Tablet,188,highly_interested
1715,Basic,12-07-22,06-07-23,Italy,31,Laptop,187,highly_interested
1716,Premium,10-07-22,09-07-23,Spain,32,Smart TV,190,highly_interested
1717,Basic,08-07-22,07-07-23,Spain,46,Smartphone,188,highly_interested
1718,Standard,29-06-22,07-07-23,United States,30,Tablet,188,highly_interested
1719,Premium,29-06-22,06-07-23,Canada,46,Laptop,187,highly_interested
1720,Basic,28-06-22,08-07-23,United States,44,Tablet,189,highly_interested
1721,Basic,29-06-22,06-07-23,United States,34,Tablet,187,highly_interested
1722,Basic,01-07-22,08-07-23,Canada,31,Tablet,189,highly_interested
1723,Standard,02-07-22,06-07-23,United Kingdom,34,Smart TV,187,highly_interested
1724,Premium,04-07-22,08-07-23,Australia,28,Laptop,189,highly_interested
1725,Basic,08-07-22,07-07-23,Germany,36,Smartphone,188,highly_interested
1726,Basic,20-07-22,09-07-23,France,48,Laptop,190,highly_interested
1727,Premium,23-07-22,06-07-23,Brazil,40,Smartphone,187,highly_interested
1728,Standard,26-07-22,07-07-23,Mexico,35,Smartphone,188,highly_interested
1729,Standard,30-07-22,07-07-23,Spain,41,Laptop,188,highly_interested
1730,Basic,08-08-22,08-07-23,Italy,28,Smartphone,189,highly_interested
1731,Premium,13-08-22,05-07-23,Spain,37,Tablet,186,moderate_interested
1732,Standard,14-08-22,07-07-23,Spain,33,Smartphone,188,highly_interested
1733,Basic,16-08-22,06-07-23,United States,27,Tablet,187,highly_interested
1734,Standard,19-08-22,08-07-23,Canada,35,Tablet,189,highly_interested
1735,Premium,27-08-22,06-07-23,United States,27,Smartphone,187,highly_interested
1736,Basic,04-09-22,07-07-23,United States,29,Smartphone,188,highly_interested
1737,Premium,05-09-22,06-07-23,Canada,28,Laptop,187,highly_interested
1738,Standard,13-09-22,08-07-23,United Kingdom,33,Smartphone,189,highly_interested
1739,Basic,16-09-22,05-07-23,Australia,35,Smartphone,186,moderate_interested
1740,Standard,18-09-22,06-07-23,Germany,37,Laptop,187,highly_interested
1741,Premium,20-09-22,06-07-23,France,31,Smartphone,187,highly_interested
1742,Basic,29-09-22,07-07-23,Brazil,27,Laptop,188,highly_interested
1743,Standard,30-09-22,08-07-23,Mexico,48,Tablet,189,highly_interested
1744,Premium,04-10-22,10-07-23,Spain,30,Smart TV,191,highly_interested
1745,Basic,08-10-22,07-07-23,Italy,45,Tablet,188,highly_interested
1746,Premium,10-10-22,07-07-23,Spain,28,Smart TV,188,highly_interested
1747,Basic,12-10-22,08-07-23,Spain,30,Laptop,189,highly_interested
1748,Standard,14-10-22,10-07-23,United States,48,Smartphone,191,highly_interested
1749,Standard,16-10-22,07-07-23,Canada,37,Laptop,188,highly_interested
1750,Basic,21-10-22,07-07-23,United States,28,Smartphone,188,highly_interested
1751,Premium,23-10-22,07-07-23,United States,43,Tablet,188,highly_interested
1752,Basic,25-10-22,09-07-23,Canada,36,Laptop,190,highly_interested
1753,Standard,26-10-22,06-07-23,United Kingdom,47,Laptop,187,highly_interested
1754,Premium,29-10-22,07-07-23,Australia,42,Smart TV,188,highly_interested
1755,Basic,31-10-22,07-07-23,Germany,50,Laptop,188,highly_interested
1756,Premium,02-11-22,08-07-23,France,41,Tablet,189,highly_interested
1757,Basic,03-11-22,05-07-23,Brazil,43,Laptop,186,moderate_interested
1758,Standard,05-11-22,07-07-23,Mexico,35,Laptop,188,highly_interested
1759,Standard,06-11-22,07-07-23,Spain,51,Smart TV,188,highly_interested
1760,Basic,06-11-22,07-07-23,Italy,35,Tablet,188,highly_interested
1761,Premium,07-11-22,05-07-23,Spain,37,Smart TV,186,moderate_interested
1762,Basic,04-11-22,06-07-23,Spain,28,Smartphone,187,highly_interested
1763,Standard,02-11-22,07-07-23,United States,32,Smartphone,188,highly_interested
1764,Premium,27-10-22,07-07-23,Canada,37,Tablet,188,highly_interested
1765,Basic,18-10-22,05-07-23,United States,37,Tablet,186,moderate_interested
1766,Premium,07-10-22,08-07-23,United States,34,Smart TV,189,highly_interested
1767,Basic,04-10-22,07-07-23,Canada,30,Tablet,188,highly_interested
1768,Standard,17-09-22,07-07-23,United Kingdom,35,Tablet,188,highly_interested
1769,Standard,15-09-22,06-07-23,Australia,41,Laptop,187,highly_interested
1770,Basic,10-09-22,08-07-23,Germany,50,Tablet,189,highly_interested
1771,Premium,09-09-22,08-07-23,France,48,Laptop,189,highly_interested
1772,Basic,09-09-22,08-07-23,Brazil,29,Smart TV,189,highly_interested
1773,Standard,07-09-22,06-07-23,Mexico,37,Tablet,187,highly_interested
1774,Premium,08-09-22,08-07-23,Spain,36,Tablet,189,highly_interested
1775,Basic,14-08-22,07-07-23,Italy,45,Tablet,188,highly_interested
1776,Premium,06-08-22,08-07-23,Spain,27,Smart TV,189,highly_interested
1777,Basic,06-08-22,06-07-23,Spain,31,Tablet,187,highly_interested
1778,Standard,29-07-22,09-07-23,United States,42,Tablet,190,highly_interested
1779,Standard,28-07-22,06-07-23,Canada,43,Smartphone,187,highly_interested
1780,Basic,24-07-22,07-07-23,United States,43,Smart TV,188,highly_interested
1781,Premium,22-07-22,06-07-23,United States,35,Laptop,187,highly_interested
1782,Basic,19-07-22,10-07-23,Canada,51,Laptop,191,highly_interested
1783,Standard,17-07-22,07-07-23,United Kingdom,42,Smartphone,188,highly_interested
1784,Premium,16-07-22,07-07-23,Australia,36,Tablet,188,highly_interested
1785,Basic,13-07-22,07-07-23,Germany,50,Tablet,188,highly_interested
1786,Premium,14-07-22,09-07-23,France,43,Laptop,190,highly_interested
1787,Basic,07-07-22,07-07-23,Brazil,28,Laptop,188,highly_interested
1788,Standard,06-07-22,09-07-23,Mexico,48,Smart TV,190,highly_interested
1789,Standard,30-06-22,07-07-23,Spain,47,Tablet,188,highly_interested
1790,Basic,30-06-22,09-07-23,Italy,31,Smart TV,190,highly_interested
1791,Premium,01-07-22,06-07-23,Spain,45,Laptop,187,highly_interested
1792,Basic,02-07-22,09-07-23,Spain,45,Tablet,190,highly_interested
1793,Standard,03-07-22,06-07-23,United States,42,Smart TV,187,highly_interested
1794,Premium,06-07-22,08-07-23,Canada,36,Tablet,189,highly_interested
1795,Basic,07-07-22,07-07-23,United States,32,Smart TV,188,highly_interested
1796,Basic,15-07-22,09-07-23,United States,50,Tablet,190,highly_interested
1797,Basic,17-07-22,06-07-23,Canada,39,Smart TV,187,highly_interested
1798,Standard,26-07-22,08-07-23,United Kingdom,51,Smartphone,189,highly_interested
1799,Premium,05-08-22,07-07-23,Australia,49,Tablet,188,highly_interested
1800,Basic,12-08-22,09-07-23,Germany,42,Tablet,190,highly_interested
1801,Basic,14-08-22,06-07-23,France,46,Tablet,187,highly_interested
1802,Premium,15-08-22,07-07-23,Brazil,30,Smartphone,188,highly_interested
1803,Standard,18-08-22,07-07-23,Mexico,48,Smart TV,188,highly_interested
1804,Standard,21-08-22,09-07-23,Spain,40,Laptop,190,highly_interested
1805,Basic,04-09-22,06-07-23,Italy,50,Smart TV,187,highly_interested
1806,Premium,05-09-22,07-07-23,Spain,49,Laptop,188,highly_interested
1807,Standard,08-09-22,07-07-23,Spain,37,Smartphone,188,highly_interested
1808,Basic,15-09-22,08-07-23,United States,43,Laptop,189,highly_interested
1809,Standard,17-09-22,06-07-23,Canada,40,Tablet,187,highly_interested
1810,Premium,19-09-22,09-07-23,United States,27,Laptop,190,highly_interested
1811,Basic,23-09-22,06-07-23,United States,47,Smart TV,187,highly_interested
1812,Premium,26-09-22,08-07-23,Canada,50,Smartphone,189,highly_interested
1813,Standard,30-09-22,08-07-23,United Kingdom,31,Smartphone,189,highly_interested
1814,Basic,07-10-22,10-07-23,Australia,33,Smartphone,191,highly_interested
1815,Standard,09-10-22,07-07-23,Germany,42,Tablet,188,highly_interested
1816,Premium,12-10-22,07-07-23,France,51,Laptop,188,highly_interested
1817,Basic,13-10-22,08-07-23,Brazil,43,Smartphone,189,highly_interested
1818,Standard,14-10-22,10-07-23,Mexico,45,Smart TV,191,highly_interested
1819,Premium,19-10-22,07-07-23,Spain,48,Tablet,188,highly_interested
1820,Basic,20-10-22,07-07-23,Italy,48,Smart TV,188,highly_interested
1821,Premium,22-10-22,08-07-23,Spain,30,Smartphone,189,highly_interested
1822,Basic,24-10-22,09-07-23,Spain,29,Tablet,190,highly_interested
1823,Standard,28-10-22,06-07-23,United States,28,Tablet,187,highly_interested
1824,Standard,30-10-22,08-07-23,Canada,46,Laptop,189,highly_interested
1825,Basic,01-11-22,08-07-23,United States,45,Smart TV,189,highly_interested
1826,Premium,03-11-22,08-07-23,United States,30,Tablet,189,highly_interested
1827,Basic,04-11-22,06-07-23,Canada,44,Laptop,187,highly_interested
1828,Standard,05-11-22,07-07-23,United Kingdom,46,Laptop,188,highly_interested
1829,Premium,06-11-22,08-07-23,Australia,36,Tablet,189,highly_interested
1830,Basic,07-11-22,08-07-23,Germany,27,Smartphone,189,highly_interested
1831,Premium,05-11-22,05-07-23,France,43,Laptop,186,moderate_interested
1832,Basic,05-11-22,09-07-23,Brazil,48,Smartphone,190,highly_interested
1833,Standard,06-11-22,08-07-23,Mexico,36,Smartphone,189,highly_interested
1834,Standard,03-11-22,07-07-23,Spain,44,Smart TV,188,highly_interested
1835,Basic,22-10-22,06-07-23,Italy,41,Tablet,187,highly_interested
1836,Premium,22-10-22,09-07-23,Spain,29,Smart TV,190,highly_interested
1837,Basic,15-10-22,09-07-23,Spain,28,Smartphone,190,highly_interested
1838,Standard,24-09-22,07-07-23,United States,36,Smartphone,188,highly_interested
1839,Premium,15-09-22,06-07-23,Canada,36,Smart TV,187,highly_interested
1840,Basic,15-09-22,08-07-23,United States,40,Laptop,189,highly_interested
1841,Premium,12-09-22,08-07-23,United States,35,Tablet,189,highly_interested
1842,Basic,12-09-22,09-07-23,Canada,34,Smartphone,190,highly_interested
1843,Standard,11-09-22,07-07-23,United Kingdom,46,Laptop,188,highly_interested
1844,Standard,11-09-22,08-07-23,Australia,47,Smart TV,189,highly_interested
1845,Basic,16-08-22,07-07-23,Germany,32,Smartphone,188,highly_interested
1846,Premium,12-08-22,08-07-23,France,45,Smartphone,189,highly_interested
1847,Basic,02-08-22,07-07-23,Brazil,31,Smartphone,188,highly_interested
1848,Standard,01-08-22,10-07-23,Mexico,49,Laptop,191,highly_interested
1849,Premium,29-07-22,07-07-23,Spain,33,Smartphone,188,highly_interested
1850,Basic,28-07-22,08-07-23,Italy,30,Smartphone,189,highly_interested
1851,Premium,25-07-22,08-07-23,Spain,48,Laptop,189,highly_interested
1852,Basic,20-07-22,10-07-23,Spain,49,Tablet,191,highly_interested
1853,Standard,16-07-22,08-07-23,United States,43,Laptop,189,highly_interested
1854,Standard,16-07-22,08-07-23,Canada,46,Laptop,189,highly_interested
1855,Basic,15-07-22,07-07-23,United States,33,Smartphone,188,highly_interested
1856,Premium,13-07-22,09-07-23,United States,31,Smartphone,190,highly_interested
1857,Basic,06-07-22,07-07-23,Canada,44,Smart TV,188,highly_interested
1858,Standard,03-07-22,09-07-23,United Kingdom,34,Smart TV,190,highly_interested
1859,Premium,04-07-22,07-07-23,Australia,41,Laptop,188,highly_interested
1860,Basic,03-07-22,09-07-23,Germany,42,Laptop,190,highly_interested
1861,Premium,03-07-22,07-07-23,France,38,Laptop,188,highly_interested
1862,Basic,04-07-22,10-07-23,Brazil,31,Tablet,191,highly_interested
1863,Standard,05-07-22,06-07-23,Mexico,35,Smartphone,187,highly_interested
1864,Standard,07-07-22,08-07-23,Spain,32,Smartphone,189,highly_interested
1865,Basic,08-07-22,07-07-23,Italy,39,Smartphone,188,highly_interested
1866,Premium,13-07-22,10-07-23,Spain,42,Laptop,191,highly_interested
1867,Basic,15-07-22,06-07-23,Spain,31,Tablet,187,highly_interested
1868,Standard,01-08-22,08-07-23,United States,38,Tablet,189,highly_interested
